Equipo,Componente,Id,Resultado,Horas Funcionamiento,Horas del Aceite,Fecha de Análisis,B,Nit,Oxi,Sul,St,V,Al,Cr,Cu,Fe,Pb,Mo,Ni,Sn,Si,K,Na,W,F,A,ISO,PQI,Ba,Ca,Mg,Mn,P,Zn,Ag,Ti,V40,V100,TBN,TAN,ISO14,ISO4,ISO6
1827,Sist. Hidráulico,227155,2,15756,2968,2018-08-21 00:00:00.000,2,NULL,NULL,NULL,NULL,0,2,0,2,7,1,0,3,0,8,13,13,N,NULL,NULL,20/18/13,7,0,2444,9,0,805,1029,0,0,NULL,6.5,NULL,NULL,13,20,18
1827,Sist. Hidráulico,274887,2,19331,2015,2019-02-26 00:00:00.000,2,NULL,NULL,NULL,NULL,0,3,1,1,20,0,0,4,0,10,2,7,N,NULL,N,211713,14,0,3068,11,0,1036,1215,0,0,NULL,6,NULL,NULL,13,21,17
1827,Sist. Hidráulico,288594,2,20398,3082,2019-04-16 00:00:00.000,1,NULL,NULL,NULL,NULL,0,3,1,1,22,0,0,5,0,12,2,13,N,NULL,N,G-NM1,10,0,3107,12,0,1030,1238,0,0,NULL,6.1,NULL,NULL,NULL,NULL,NULL
1827,Transmisión,196544,1,13333,545,2018-04-19 00:00:00.000,7,NULL,NULL,NULL,NULL,0,1,0,2,4,1,0,0,0,4,0,2,N,NULL,NULL,211812,6,0,3360,8,0,893,1123,0,0,NULL,11.4,NULL,NULL,12,21,18
1827,Transmisión,272003,1,19078,734,2019-02-11 00:00:00.000,3,NULL,NULL,NULL,NULL,0,1,0,3,8,0,0,0,0,2,2,4,N,NULL,N,20/17/14,6,0,2743,8,0,922,1126,0,0,NULL,10.9,NULL,NULL,14,20,17
1827,Transmisión,292055,1,20667,269,2019-04-30 00:00:00.000,4,NULL,NULL,NULL,NULL,0,1,0,3,7,0,0,0,0,3,1,4,N,NULL,N,211815,8,0,2774,8,0,962,1154,0,0,NULL,10.9,NULL,NULL,15,21,18
1827,Transmisión,297972,1,21206,808,2019-05-25 00:00:00.000,3,NULL,NULL,NULL,NULL,0,2,0,4,9,0,0,0,0,2,1,3,N,NULL,N,22/18/14,5,0,2746,7,0,935,1154,0,0,NULL,11,NULL,NULL,14,22,18
1834,Convertidor,183167,1,11370,839,2018-02-24 00:00:00.000,0,NULL,NULL,NULL,NULL,0,0,0,1,3,0,0,0,1,3,0,1,N,NULL,NULL,191815,15,0,3264,10,0,876,1103,0,0,NULL,10.9,NULL,NULL,15,19,18
1834,Convertidor,252091,2,16579,499,2018-11-25 00:00:00.000,4,NULL,NULL,NULL,NULL,0,1,0,1,5,1,0,0,0,2,1,4,N,NULL,NULL,G-NM1,10,0,2915,9,0,968,1201,0,0,NULL,10.3,NULL,NULL,NULL,NULL,NULL
1834,Convertidor,295280,1,19693,494,2019-05-14 00:00:00.000,4,NULL,NULL,NULL,NULL,0,2,0,1,9,0,0,0,0,4,2,4,N,NULL,NULL,22/19/14,7,0,3049,9,0,1020,1265,0,0,NULL,10.9,NULL,NULL,14,22,19
1834,Diferencial Trasero,193637,1,12195,240,2018-04-08 00:00:00.000,151,NULL,NULL,NULL,NULL,0,0,0,7,6,1,0,0,1,0,0,4,N,NULL,NULL,20/16/12,33,0,316,1,0,322,12,0,0,NULL,24,NULL,NULL,12,20,16
1834,Diferencial Trasero,200573,1,12734,779,2018-05-05 00:00:00.000,105,NULL,NULL,NULL,NULL,0,0,0,13,10,1,0,0,0,1,0,4,N,NULL,NULL,211812,2,0,317,2,0,326,13,0,0,NULL,24.1,NULL,NULL,12,21,18
1834,Diferencial Trasero,208771,2,13170,1215,2018-06-03 00:00:00.000,102,NULL,NULL,NULL,NULL,0,0,0,0,47,0,0,0,0,3,0,4,N,NULL,NULL,G-NM1,41,0,297,1,1,305,15,0,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
1827,Diferencial Trasero,292015,1,20667,1836,2019-04-30 00:00:00.000,94,NULL,NULL,NULL,NULL,0,0,0,51,22,4,0,0,1,2,0,8,N,NULL,NULL,221813,11,0,303,3,0,296,19,0,0,NULL,25.9,NULL,NULL,13,22,18
1827,Mando Final TD,224000,2,15504,823,2018-08-09 00:00:00.000,98,NULL,NULL,NULL,NULL,0,0,1,52,40,5,0,0,2,4,1,8,N,NULL,NULL,221712,38,0,334,2,0,334,25,0,0,NULL,24.4,NULL,NULL,12,22,17
1827,Mando Final TD,230405,2,16024,1343,2018-09-04 00:00:00.000,98,NULL,NULL,NULL,NULL,0,0,1,57,45,6,0,0,2,5,1,8,N,NULL,NULL,211714,37,0,315,2,1,317,26,0,0,NULL,23.8,NULL,NULL,14,21,17
1827,Mando Final TI,190145,1,12788,1674,2018-03-23 00:00:00.000,114,NULL,NULL,NULL,NULL,1,0,0,33,20,3,0,0,1,2,0,5,N,NULL,NULL,23/19/13,31,0,323,1,0,310,23,0,0,NULL,24.5,NULL,NULL,13,23,19
1827,Mando Final TI,208020,1,14162,1374,2018-05-31 00:00:00.000,102,NULL,NULL,NULL,NULL,0,0,0,31,23,3,0,0,2,2,0,5,N,NULL,NULL,221812,30,0,369,2,0,357,25,0,0,NULL,24,NULL,NULL,12,22,18
1827,Mando Final TI,224001,2,15504,823,2018-08-09 00:00:00.000,97,NULL,NULL,NULL,NULL,0,0,1,51,40,4,0,0,2,4,1,8,N,NULL,NULL,221712,26,0,332,2,0,334,23,0,0,NULL,23.9,NULL,NULL,12,22,17
1827,Mando Final TI,243558,1,17082,2114,2018-10-27 00:00:00.000,96,NULL,NULL,NULL,NULL,0,0,0,27,21,3,0,0,1,2,0,7,N,NULL,NULL,211713,33,0,329,2,0,328,24,0,0,NULL,24.8,NULL,NULL,13,21,17
1827,Mando Final TI,272039,1,19078,247,2019-02-11 00:00:00.000,97,NULL,NULL,NULL,NULL,0,0,0,13,9,1,0,0,0,0,1,6,N,NULL,NULL,21/17/13,14,0,283,3,0,299,7,0,0,NULL,26.1,NULL,NULL,13,21,17
1827,Mando Final TI,274878,1,19331,500,2019-02-26 00:00:00.000,96,NULL,NULL,NULL,NULL,0,0,0,21,12,2,0,0,0,2,1,6,N,NULL,NULL,222014,6,0,295,3,0,310,8,0,0,NULL,25,NULL,NULL,14,22,20
1827,Mando Final TI,277340,1,19602,771,2019-03-09 00:00:00.000,102,NULL,NULL,NULL,NULL,0,0,0,28,15,2,0,0,1,0,1,6,N,NULL,NULL,22/19/13,5,0,304,3,0,315,10,0,0,NULL,25.5,NULL,NULL,13,22,19
1827,Mando Final TI,297886,1,21206,267,2019-05-25 00:00:00.000,98,NULL,NULL,NULL,NULL,0,0,0,26,14,2,0,0,1,1,0,5,N,NULL,NULL,22/17/12,25,0,312,4,0,293,11,0,0,NULL,26.1,NULL,NULL,12,22,17
1827,Masa Derecha,186429,2,12497,572,2018-03-10 00:00:00.000,102,NULL,NULL,NULL,NULL,0,0,0,0,55,0,0,0,0,3,0,4,N,NULL,NULL,232014,33,0,320,2,0,336,12,0,0,NULL,24.5,NULL,NULL,14,23,20
1827,Masa Derecha,196541,3,13333,545,2018-04-19 00:00:00.000,102,NULL,NULL,NULL,NULL,0,0,0,0,62,0,0,1,0,3,0,4,N,NULL,NULL,232113,51,0,357,4,1,337,29,0,0,NULL,24.4,NULL,NULL,13,23,21
1827,Masa Derecha,203534,3,13884,1096,2018-05-17 00:00:00.000,111,NULL,NULL,NULL,NULL,0,0,1,0,107,0,1,1,1,5,1,4,N,NULL,NULL,23/22/12,55,0,320,3,2,324,21,0,0,NULL,24.8,NULL,NULL,12,23,22
1827,Masa Derecha,220877,3,15225,544,2018-07-25 00:00:00.000,104,NULL,NULL,NULL,NULL,0,0,0,0,41,0,0,0,0,4,0,4,N,NULL,NULL,232012,30,0,320,2,1,334,11,0,0,NULL,24.2,NULL,NULL,12,23,20
1827,Masa Derecha,294818,2,20939,541,2019-05-12 00:00:00.000,100,NULL,NULL,NULL,NULL,0,0,0,0,29,0,1,0,0,3,1,3,N,NULL,NULL,23/21/14,2,0,319,4,0,309,8,0,0,NULL,25.2,NULL,NULL,14,23,21
1827,Masa Izquierda,182962,3,12191,266,2018-02-24 00:00:00.000,110,NULL,NULL,NULL,NULL,0,0,0,0,57,0,0,0,0,2,0,4,N,NULL,NULL,S-M,54,0,332,3,0,320,29,0,0,NULL,25.1,NULL,NULL,NULL,NULL,NULL
1827,Masa Izquierda,193631,3,13099,311,2018-04-08 00:00:00.000,144,NULL,NULL,NULL,NULL,0,0,0,0,59,0,0,0,0,2,0,4,N,NULL,NULL,23/22/14,49,0,315,4,1,312,16,0,0,NULL,24.1,NULL,NULL,14,23,22
1827,Masa Izquierda,217241,3,14950,1066,2018-07-10 00:00:00.000,108,NULL,NULL,NULL,NULL,0,0,0,0,92,0,0,0,0,3,0,4,N,NULL,NULL,S-M,46,0,346,4,1,336,22,0,0,NULL,23.8,NULL,NULL,NULL,NULL,NULL
1827,Masa Izquierda,227152,3,15756,531,2018-08-21 00:00:00.000,97,NULL,NULL,NULL,NULL,0,0,0,0,104,0,0,0,0,4,1,5,N,NULL,NULL,S-M,55,0,340,7,2,329,25,0,0,NULL,24.5,NULL,NULL,NULL,NULL,NULL
1827,Masa Izquierda,230407,2,16024,799,2018-09-04 00:00:00.000,103,NULL,NULL,NULL,NULL,0,0,0,0,24,0,0,0,0,2,0,5,N,NULL,NULL,221914,39,0,302,2,0,313,17,0,0,NULL,24.7,NULL,NULL,14,22,19
1827,Masa Izquierda,232940,3,16286,1061,2018-09-16 00:00:00.000,105,NULL,NULL,NULL,NULL,0,0,0,0,148,1,0,0,0,4,0,4,N,NULL,NULL,S-M,105,0,308,2,3,313,16,0,0,NULL,24.8,NULL,NULL,NULL,NULL,NULL
1827,Masa Izquierda,268150,2,18831,487,2019-01-27 00:00:00.000,96,NULL,NULL,NULL,NULL,0,0,0,0,36,0,0,0,0,2,0,4,N,NULL,NULL,23/22/16,52,0,325,6,0,307,24,0,0,NULL,25.4,NULL,NULL,16,23,22
1827,Motor,182965,2,12191,544,2018-02-24 00:00:00.000,138,8,15,21,67,0,1,0,3,49,0,63,0,0,2,0,4,N,N,N,NULL,14,0,1806,383,0,981,1239,0,0,NULL,14.6,9.8,NULL,NULL,NULL,NULL
2060,Transmisión,294801,1,4923,287,2019-05-13 00:00:00.000,1,NULL,NULL,NULL,NULL,0,1,0,1,3,0,0,0,0,2,1,2,N,NULL,N,19/16/14,6,0,3089,9,0,1019,1256,0,0,NULL,11,NULL,NULL,14,19,16
2061,Convertidor,244675,1,758,281,2018-10-30 00:00:00.000,2,NULL,NULL,NULL,NULL,0,1,0,2,4,1,0,0,0,3,1,4,N,NULL,NULL,181511,14,0,2673,10,0,920,1130,0,0,NULL,10.8,NULL,NULL,11,18,15
2061,Convertidor,251467,1,1229,752,2018-11-22 00:00:00.000,3,NULL,NULL,NULL,NULL,0,1,0,4,5,0,0,1,0,3,1,3,N,NULL,NULL,181513,7,0,2892,10,0,990,1222,0,0,NULL,11,NULL,NULL,13,18,15
2061,Convertidor,278899,1,3587,1046,2019-03-16 00:00:00.000,0,NULL,NULL,NULL,NULL,0,1,0,3,5,0,0,0,0,3,1,2,N,NULL,NULL,201814,5,0,2809,8,0,923,1168,0,0,NULL,10.8,NULL,NULL,14,20,18
2061,Convertidor,290786,1,4422,835,2019-04-26 00:00:00.000,3,NULL,NULL,NULL,NULL,0,2,0,4,7,1,0,0,0,4,2,5,N,NULL,NULL,21/17/14,11,0,2988,8,0,1004,1239,0,0,NULL,10.9,NULL,NULL,14,21,17
2061,Convertidor,293436,1,4668,1081,2019-05-07 00:00:00.000,1,NULL,NULL,NULL,NULL,0,2,0,4,8,0,0,0,0,3,1,4,N,NULL,NULL,211915,27,0,2681,7,0,897,1116,0,0,NULL,11,NULL,NULL,15,21,19
2061,Convertidor,296013,2,4915,247,2019-05-19 00:00:00.000,1,NULL,NULL,NULL,NULL,0,3,0,2,4,1,0,0,0,5,2,3,N,NULL,NULL,GNM-2,24,0,2854,8,0,944,1138,0,0,NULL,11.1,NULL,NULL,NULL,NULL,NULL
2061,Diferencial Trasero,247476,1,985,729,2018-11-09 00:00:00.000,99,NULL,NULL,NULL,NULL,0,0,1,44,40,5,0,0,2,9,3,7,N,NULL,NULL,23/21/13,54,0,427,3,1,343,72,0,0,NULL,24.4,NULL,NULL,13,23,21
2061,Diferencial Trasero,251390,1,1229,973,2018-11-22 00:00:00.000,93,NULL,NULL,NULL,NULL,0,0,0,45,39,5,0,1,2,10,3,5,N,NULL,NULL,231813,40,0,433,3,1,348,76,0,0,NULL,24.6,NULL,NULL,13,23,18
2061,Diferencial Trasero,255329,2,1509,1253,2018-12-05 00:00:00.000,102,NULL,NULL,NULL,NULL,0,0,0,54,49,6,0,1,2,10,3,6,N,NULL,NULL,23/20/13,42,0,420,3,1,340,73,0,0,NULL,25.3,NULL,NULL,13,23,20
2061,Diferencial Trasero,267243,2,2541,521,2019-01-24 00:00:00.000,98,NULL,NULL,NULL,NULL,0,0,0,39,46,4,0,1,1,6,1,6,N,NULL,NULL,S-M,25,0,342,3,1,321,40,0,0,NULL,25.4,NULL,NULL,NULL,NULL,NULL
2061,Diferencial Trasero,285829,2,4131,2111,2019-04-10 00:00:00.000,90,NULL,NULL,NULL,NULL,0,0,1,72,65,7,0,1,2,8,2,7,N,NULL,NULL,22/17/13,17,0,333,3,1,294,39,0,0,NULL,25.9,NULL,NULL,13,22,17
2061,Diferencial Trasero,299124,2,5164,1033,2019-05-30 00:00:00.000,98,NULL,NULL,NULL,NULL,0,0,0,110,52,12,1,0,5,3,0,3,N,NULL,NULL,22/17/12,52,0,336,3,1,315,28,0,0,NULL,26,NULL,NULL,12,22,17
2061,Mando Final TD,240697,1,477,221,2018-10-17 00:00:00.000,106,NULL,NULL,NULL,NULL,0,0,0,22,17,2,0,0,0,8,2,6,N,NULL,NULL,22/18/12,23,0,407,3,0,343,67,0,0,NULL,24.5,NULL,NULL,12,22,18
2061,Mando Final TD,247520,1,985,729,2018-11-09 00:00:00.000,96,NULL,NULL,NULL,NULL,0,0,1,42,40,4,0,0,2,9,3,6,N,NULL,NULL,23/21/13,52,0,420,3,1,341,69,0,0,NULL,24.4,NULL,NULL,13,23,21
2061,Mando Final TD,251437,1,1229,973,2018-11-22 00:00:00.000,94,NULL,NULL,NULL,NULL,0,0,0,46,40,5,0,1,2,10,3,5,N,NULL,NULL,231812,42,0,427,3,1,347,74,0,0,NULL,25.3,NULL,NULL,12,23,18
2061,Mando Final TI,251423,1,1229,973,2018-11-22 00:00:00.000,91,NULL,NULL,NULL,NULL,0,0,0,45,39,5,0,1,2,10,3,6,N,NULL,NULL,231812,41,0,426,3,1,347,74,0,0,NULL,25.6,NULL,NULL,12,23,18
2061,Mando Final TI,276209,2,3315,1295,2019-03-03 00:00:00.000,130,NULL,NULL,NULL,NULL,0,0,0,56,47,6,0,0,2,7,2,6,N,NULL,NULL,221713,14,0,363,3,1,326,42,0,0,NULL,25,NULL,NULL,13,22,17
2061,Mando Final TI,283215,2,3872,1852,2019-03-30 00:00:00.000,90,NULL,NULL,NULL,NULL,0,0,0,67,59,7,0,0,2,6,1,5,N,NULL,NULL,22/19/14,5,0,350,3,1,308,39,0,0,NULL,24.8,NULL,NULL,14,22,19
2061,Masa Derecha,255327,2,1509,524,2018-12-05 00:00:00.000,115,NULL,NULL,NULL,NULL,0,0,0,0,41,0,0,2,0,4,0,3,N,NULL,NULL,22/18/12,45,0,306,2,0,318,12,0,0,NULL,25.2,NULL,NULL,12,22,18
2061,Masa Derecha,295895,2,4915,247,2019-05-19 00:00:00.000,121,NULL,NULL,NULL,NULL,0,0,0,0,27,0,1,0,0,3,0,4,N,NULL,NULL,22/21/19,42,0,354,5,0,314,18,0,0,NULL,25.1,NULL,NULL,19,22,21
2061,Masa Izquierda,251491,2,1229,244,2018-11-22 00:00:00.000,104,NULL,NULL,NULL,NULL,0,0,0,0,23,0,0,1,0,4,0,3,N,NULL,NULL,221813,39,0,327,5,0,321,21,0,0,NULL,25.8,NULL,NULL,13,22,18
2061,Masa Izquierda,293528,2,4668,537,2019-05-07 00:00:00.000,94,NULL,NULL,NULL,NULL,0,0,0,0,46,0,1,0,0,5,0,5,N,NULL,NULL,221713,30,0,322,12,1,293,36,0,0,NULL,25.2,NULL,NULL,13,22,17
2061,Motor,240674,1,477,221,2018-10-17 00:00:00.000,57,8,18,21,20,0,1,0,1,15,0,45,0,0,1,0,5,N,N,N,NULL,5,0,1342,815,0,1073,1250,0,0,NULL,14.6,9.9,NULL,NULL,NULL,NULL
1903,Motor,206709,1,10302,303,2018-05-29 00:00:00.000,110,6,15,21,34,0,2,0,6,22,0,60,1,0,2,0,2,N,N,N,NULL,7,0,1871,377,0,1075,1279,0,0,NULL,14.3,9.5,NULL,NULL,NULL,NULL
1903,Motor,240673,1,13061,257,2018-10-17 00:00:00.000,57,7,17,20,25,0,1,0,1,11,0,44,1,0,0,0,6,N,N,N,NULL,2,0,1341,824,0,1080,1255,0,0,NULL,14.9,10.1,NULL,NULL,NULL,NULL
1903,Motor,243809,3,13303,242,2018-10-28 00:00:00.000,22,8,17,20,27,0,0,0,1,14,1,48,0,0,0,34,39,N,N,NULL,NULL,10,0,1285,756,0,1037,1220,0,0,NULL,14.6,9.8,NULL,NULL,NULL,NULL
1903,Motor,254586,1,13990,46,2018-12-03 00:00:00.000,63,7,19,21,6,0,2,0,1,4,0,44,0,0,5,4,7,N,N,N,NULL,28,0,1185,696,0,979,1136,0,0,NULL,14.5,10.4,NULL,NULL,NULL,NULL
1903,Motor,265718,1,14848,287,2019-01-17 00:00:00.000,49,8,18,21,27,0,1,0,1,14,0,47,1,0,6,1,6,N,N,N,NULL,11,0,1279,734,0,1029,1217,0,0,NULL,14.5,9.4,NULL,NULL,NULL,NULL
1903,Motor,276204,1,15613,279,2019-03-02 00:00:00.000,72,6,16,18,9,2,1,0,1,5,0,47,0,1,2,1,6,N,N,N,NULL,3,0,1388,797,0,1113,1291,0,0,NULL,14.2,9.8,NULL,NULL,NULL,NULL
1903,Motor,297690,2,17227,288,2019-05-24 00:00:00.000,49,7,16,23,17,0,1,0,1,43,0,46,0,0,3,1,7,N,N,N,NULL,14,0,1269,744,0,991,1180,0,0,NULL,15.4,9.6,NULL,NULL,NULL,NULL
1903,Radiador,237560,1,12804,12804,2018-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1903,Radiador,244202,1,13303,13303,2018-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1903,Radiador,262725,1,14561,14561,2019-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1903,Sist de Dirección,188681,1,8874,1406,2018-03-18 00:00:00.000,0,NULL,NULL,NULL,NULL,0,1,0,1,1,0,0,0,0,6,0,7,N,NULL,NULL,191714,11,0,3281,9,0,859,1084,0,0,NULL,11,NULL,NULL,14,19,17
1903,Sist de Dirección,195918,1,9412,1944,2018-04-16 00:00:00.000,0,NULL,NULL,NULL,NULL,0,1,1,2,2,1,0,0,1,4,1,4,N,NULL,NULL,19/17/14,7,0,3475,10,0,914,1148,0,0,NULL,11.2,NULL,NULL,14,19,17
1903,Sist de Dirección,221378,1,11504,1781,2018-07-26 00:00:00.000,6,NULL,NULL,NULL,NULL,0,1,0,1,2,0,0,0,0,4,0,3,N,NULL,NULL,20/15/13,24,0,3328,9,0,866,1088,0,0,NULL,11.5,NULL,NULL,13,20,15
1903,Sist de Dirección,227508,1,12038,2315,2018-08-23 00:00:00.000,5,NULL,NULL,NULL,NULL,0,1,1,1,2,0,0,0,0,4,0,3,N,NULL,NULL,21/19/14,3,0,3271,8,0,866,1100,0,0,NULL,11.1,NULL,NULL,14,21,19
1903,Sist de Dirección,287080,1,16412,1078,2019-04-15 00:00:00.000,1,NULL,NULL,NULL,NULL,0,1,0,2,2,0,0,0,0,2,1,2,N,NULL,N,181513,11,0,3001,10,0,987,1249,0,0,NULL,9.9,NULL,NULL,13,18,15
1903,Sist. Hidráulico,185446,1,8591,1646,2018-03-05 00:00:00.000,0,NULL,NULL,NULL,NULL,0,1,0,1,3,0,0,2,0,8,0,3,N,NULL,NULL,181615,11,0,3251,9,0,880,1125,0,0,NULL,6.7,NULL,NULL,15,18,16
1903,Sist. Hidráulico,199272,1,9723,561,2018-05-01 00:00:00.000,0,NULL,NULL,NULL,NULL,0,1,0,1,3,1,0,1,0,8,0,1,N,NULL,NULL,20/17/12,21,0,3211,8,0,852,1082,0,0,NULL,7.3,NULL,NULL,12,20,17
1903,Sist. Hidráulico,206713,1,10302,1140,2018-05-29 00:00:00.000,6,NULL,NULL,NULL,NULL,0,1,0,1,3,1,0,2,0,7,0,2,N,NULL,NULL,181613,11,0,3195,9,0,860,1094,0,0,NULL,6.6,NULL,NULL,13,18,16
1903,Sist. Hidráulico,225893,3,11935,250,2018-08-17 00:00:00.000,15,NULL,NULL,NULL,NULL,0,3,0,140,14,1,1,4,0,16,11,18,P,NULL,NULL,H2O,17,0,2891,12,0,865,1084,0,0,NULL,6.2,NULL,NULL,NULL,NULL,NULL
1903,Sist. Hidráulico,232359,3,12386,348,2018-09-13 00:00:00.000,10,NULL,NULL,NULL,NULL,0,2,0,341,14,2,1,2,0,12,18,24,N,NULL,NULL,21/19/17,7,0,2912,12,0,999,1198,0,0,NULL,6.3,NULL,NULL,17,21,19
1903,Sist. Hidráulico,236342,3,12725,687,2018-09-30 00:00:00.000,1,NULL,NULL,NULL,NULL,0,1,1,282,13,2,1,2,1,8,14,22,N,NULL,NULL,19/16/12,14,0,2706,11,0,924,1097,0,0,NULL,5.8,NULL,NULL,12,19,16
1903,Sist. Hidráulico,262493,2,14561,2523,2019-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,0,1,0,34,5,1,0,1,0,6,2,5,N,NULL,N,19/16/13,0,0,2552,6,0,893,1059,0,0,NULL,6.1,NULL,NULL,13,19,16
1903,Sist. Hidráulico,268640,2,15090,3052,2019-01-29 00:00:00.000,2,NULL,NULL,NULL,NULL,0,1,0,18,6,0,0,1,0,6,2,3,N,NULL,N,G-NM1,4,0,2761,9,0,932,1147,0,0,NULL,6.2,NULL,NULL,NULL,NULL,NULL
1903,Sist. Hidráulico,283233,2,16119,785,2019-03-01 00:00:00.000,1,NULL,NULL,NULL,NULL,0,1,0,20,11,0,0,1,0,6,2,4,N,NULL,N,21/17/13,8,0,2701,9,0,960,1139,0,0,NULL,6.2,NULL,NULL,13,21,17
1834,Diferencial Trasero,270344,1,17868,254,2019-02-05 00:00:00.000,102,NULL,NULL,NULL,NULL,0,0,0,6,8,0,0,0,0,1,1,4,N,NULL,NULL,20/16/13,26,0,289,3,0,313,5,0,0,NULL,25.7,NULL,NULL,13,20,16
1834,Diferencial Trasero,289599,1,19199,1585,2019-04-21 00:00:00.000,100,NULL,NULL,NULL,NULL,0,0,0,15,18,1,0,0,0,1,0,5,N,NULL,NULL,211813,10,0,316,3,0,307,15,0,0,NULL,25.7,NULL,NULL,13,21,18
1834,Diferencial Trasero,292727,1,19462,1848,2019-05-03 00:00:00.000,106,NULL,NULL,NULL,NULL,0,0,0,17,21,2,0,0,1,2,0,6,N,NULL,NULL,21/17/13,9,0,309,3,0,305,11,0,0,NULL,25.6,NULL,NULL,13,21,17
1834,Diferencial Trasero,298626,1,19957,264,2019-05-27 00:00:00.000,97,NULL,NULL,NULL,NULL,0,0,0,8,10,1,0,0,0,1,0,4,N,NULL,NULL,21/16/13,30,0,311,4,0,289,9,0,0,NULL,25.3,NULL,NULL,13,21,16
1834,Mando Final TD,186941,1,11666,573,2018-03-11 00:00:00.000,113,NULL,NULL,NULL,NULL,0,0,0,16,13,1,0,0,1,1,0,5,N,NULL,NULL,221713,31,0,316,1,0,323,12,0,0,NULL,24.1,NULL,NULL,13,22,17
1834,Mando Final TD,193638,1,12195,240,2018-04-08 00:00:00.000,147,NULL,NULL,NULL,NULL,0,0,0,7,6,1,0,0,1,0,0,4,N,NULL,NULL,19/14/12,26,0,305,2,0,311,12,0,0,NULL,23.7,NULL,NULL,12,19,14
1834,Mando Final TD,200574,1,12734,779,2018-05-05 00:00:00.000,105,NULL,NULL,NULL,NULL,0,0,0,13,10,1,0,0,0,1,0,4,N,NULL,NULL,201712,6,0,322,1,0,328,15,0,0,NULL,24.4,NULL,NULL,12,20,17
1834,Mando Final TD,230635,1,15067,1542,2018-08-06 00:00:00.000,97,NULL,NULL,NULL,NULL,0,0,1,20,17,2,0,0,1,3,0,6,N,NULL,NULL,21/19/15,26,0,318,2,0,325,20,0,0,NULL,23.9,NULL,NULL,15,21,19
1834,Mando Final TD,234662,1,15317,1792,2018-09-22 00:00:00.000,96,NULL,NULL,NULL,NULL,0,0,0,22,19,2,0,0,1,3,0,7,N,NULL,NULL,21/18/14,25,0,296,2,0,304,16,0,0,NULL,24,NULL,NULL,14,21,18
1834,Mando Final TI,183165,1,11370,277,2018-02-24 00:00:00.000,134,NULL,NULL,NULL,NULL,0,0,0,11,9,0,0,0,0,1,0,5,N,NULL,NULL,211612,29,0,324,1,0,325,16,0,0,NULL,23.6,NULL,NULL,12,21,16
1834,Mando Final TI,190328,1,11955,862,2018-03-25 00:00:00.000,97,NULL,NULL,NULL,NULL,0,0,0,17,12,1,0,0,0,0,0,4,N,NULL,NULL,211714,34,0,316,0,0,320,14,0,0,NULL,23.9,NULL,NULL,14,21,17
1834,Mando Final TI,193686,1,12195,240,2018-04-08 00:00:00.000,133,NULL,NULL,NULL,NULL,0,0,0,7,6,1,0,0,1,1,0,4,N,NULL,NULL,19/14/12,24,0,308,2,0,314,13,0,0,NULL,23.8,NULL,NULL,12,19,14
1834,Mando Final TI,230636,1,15067,1542,2018-08-06 00:00:00.000,99,NULL,NULL,NULL,NULL,0,0,1,20,18,2,0,0,1,3,0,6,N,NULL,NULL,20/15/11,35,0,328,2,0,337,21,0,0,NULL,23.9,NULL,NULL,11,20,15
1834,Mando Final TI,244810,1,16080,513,2018-10-31 00:00:00.000,101,NULL,NULL,NULL,NULL,0,0,0,8,10,1,0,0,0,2,0,5,N,NULL,NULL,20/15/13,36,0,275,2,0,302,8,0,0,NULL,24.6,NULL,NULL,13,20,15
1834,Mando Final TI,274783,1,18148,443,2019-02-23 00:00:00.000,95,NULL,NULL,NULL,NULL,0,0,0,8,10,1,0,0,0,2,1,6,N,NULL,NULL,221912,22,0,293,3,0,315,8,0,0,NULL,25.4,NULL,NULL,12,22,19
1834,Mando Final TI,277001,1,18417,803,2019-03-07 00:00:00.000,103,NULL,NULL,NULL,NULL,0,0,0,11,13,1,0,0,0,3,1,5,N,NULL,NULL,201714,10,0,306,3,0,332,10,0,0,NULL,25.6,NULL,NULL,14,20,17
1834,Mando Final TI,298639,1,19957,264,2019-05-27 00:00:00.000,103,NULL,NULL,NULL,NULL,0,0,0,8,11,1,0,0,0,1,0,4,N,NULL,NULL,21/18/15,30,0,330,4,0,312,9,0,0,NULL,26,NULL,NULL,15,21,18
